,County,FIPS,County Centroid,year,CDC Week,Week Ending Date,Count,Disease_INFLUENZA_A,Disease_INFLUENZA_B,Disease_INFLUENZA_UNSPECIFIED,UnempRate,GDP,GDP_change,Population,flu,fluSymptoms,fever,cough,soreThroat,Target,VaxRate,PRCP,SNOW,TAVG,TMAX,TMIN,SNOWDepth
231,ALBANY,36001,"(42.5882713, -73.9740136)",2017,40,10/07/2017,0,0,0,0,4.2,-,-,307717,0.0152040194,0.0025308,0.24052897539999998,0.3802178286,0.35871993679999997,0.0,0.337,0.037142857142857144,0.0,61.42857142857143,73.42857142857143,49.42857142857143,0.0
232,ALBANY,36001,"(42.5882713, -73.9740136)",2017,41,10/14/2017,0,0,0,0,4.2,-,-,307717,0.0112433085,0.0033744,0.2675402508,0.3031558223,0.192710057,1.0,0.337,0.09428571428571429,0.0,60.5,69.85714285714286,51.142857142857146,0.0
233,ALBANY,36001,"(42.5882713, -73.9740136)",2017,42,10/21/2017,0,0,0,0,4.2,-,-,307717,0.0119460152,0.0053026285999999995,0.32992343420000003,0.20776188489999997,0.2886064946,0.0,0.337,0.0,0.0,54.357142857142854,68.42857142857143,40.285714285714285,0.0
234,ALBANY,36001,"(42.5882713, -73.9740136)",2017,43,10/28/2017,1,1,0,0,4.2,-,-,307717,0.0089435408,0.002109,0.29519465170000003,0.4349873015,0.1819076952,0.0,0.337,0.3116666666666667,0.0,57.07142857142857,65.28571428571429,48.857142857142854,0.0
235,ALBANY,36001,"(42.5882713, -73.9740136)",2017,44,11/04/2017,0,0,0,0,4.2,-,-,307717,0.0086241287,0.0016872,0.2662539995,0.4294424582,0.2381615035,0.0,0.337,0.03833333333333334,0.0,49.5,58.857142857142854,40.142857142857146,0.0
236,ALBANY,36001,"(42.5882713, -73.9740136)",2017,45,11/11/2017,0,0,0,0,4.2,-,-,307717,0.0124570747,0.0113886,0.2701127532,0.453998193,0.32570139719999996,1.0,0.47100000000000003,0.041666666666666664,0.0,36.07142857142857,46.0,26.142857142857142,0.0
237,ALBANY,36001,"(42.5882713, -73.9740136)",2017,46,11/18/2017,0,0,0,0,4.2,-,-,307717,0.0124570747,0.0033744,0.29937496809999997,0.6883526939,0.3668726627,7.0,0.47100000000000003,0.05,0.0,38.214285714285715,45.57142857142857,30.857142857142858,0.0
238,ALBANY,36001,"(42.5882713, -73.9740136)",2017,47,11/25/2017,1,1,0,0,4.2,-,-,307717,0.009199070600000001,0.0043385143,0.2840471412,0.5610476173,0.2321488682,7.0,0.47100000000000003,0.011666666666666665,0.0,39.42857142857143,46.42857142857143,32.42857142857143,0.0
239,ALBANY,36001,"(42.5882713, -73.9740136)",2017,48,12/02/2017,7,7,0,0,4.2,-,-,307717,0.0080491867,0.006628285699999999,0.3421428207,0.7232059948,0.5207553629,7.0,0.47100000000000003,0.021666666666666667,0.0,35.0,45.857142857142854,24.142857142857142,0.0
240,ALBANY,36001,"(42.5882713, -73.9740136)",2017,49,12/09/2017,7,7,0,0,4.2,-,-,307717,0.0162900208,0.0101232,0.4237125846,0.7057793443000001,0.39234993090000003,35.0,0.517,0.15250000000000002,0.85,33.785714285714285,41.857142857142854,25.714285714285715,0.8571428571428571
241,ALBANY,36001,"(42.5882713, -73.9740136)",2017,50,12/16/2017,7,7,0,0,4.2,-,-,307717,0.0183981411,0.010966799999999999,0.3916634921,0.6178539715,0.4569602832,46.0,0.517,0.07333333333333333,0.5333333333333333,21.0,27.857142857142858,14.142857142857142,1.1428571428571428
242,ALBANY,36001,"(42.5882713, -73.9740136)",2017,51,12/23/2017,35,34,1,0,4.2,-,-,307717,0.0169927276,0.0215118,0.3483597015,0.6033694828,0.44839992100000003,63.0,0.517,0.1725,0.275,30.857142857142858,37.0,24.714285714285715,0.42857142857142855
243,ALBANY,36001,"(42.5882713, -73.9740136)",2017,52,12/30/2017,46,42,4,0,4.2,-,-,307717,0.0337299254,0.022536171400000003,0.5314361231,0.88151693,0.8621507573,159.0,0.517,0.086,1.22,11.5,19.5,3.5,3.5
244,ALBANY,36001,"(42.5882713, -73.9740136)",2018,1,01/06/2018,63,54,7,2,3.7,-,-,307117,0.0399265215,0.054231428600000006,0.41545913939999995,0.9366258831000001,0.7447515052,140.0,0.5479999999999999,0.154,0.9800000000000001,11.3125,19.125,3.5,3.375
245,ALBANY,36001,"(42.5882713, -73.9740136)",2018,2,01/13/2018,159,146,11,2,3.7,-,-,307117,0.1207378011,0.134976,0.6494496712,0.7580592958,0.35311493780000003,158.0,0.5479999999999999,0.17166666666666666,0.16666666666666666,29.142857142857142,38.714285714285715,19.571428571428573,2.4285714285714284
246,ALBANY,36001,"(42.5882713, -73.9740136)",2018,3,01/20/2018,140,124,15,1,3.7,-,-,307117,0.2751416452,0.2494645714,0.7032578466,0.7117768279000001,0.48152036979999996,158.0,0.5479999999999999,0.06,1.36,22.571428571428573,31.714285714285715,13.428571428571429,2.7142857142857144
247,ALBANY,36001,"(42.5882713, -73.9740136)",2018,4,01/27/2018,158,142,15,1,3.7,-,-,307117,0.4427052708,0.40998959999999995,0.8971602159000001,0.6812236096,0.45655264689999997,183.0,0.5479999999999999,0.19499999999999998,0.0,32.214285714285715,40.285714285714285,24.142857142857142,0.2857142857142857
248,ALBANY,36001,"(42.5882713, -73.9740136)",2018,5,02/03/2018,158,131,25,2,3.7,-,-,307117,0.6388243446,0.6025714286,0.8772233222,0.5839059511,0.4540049201,174.0,0.5479999999999999,0.05333333333333334,0.5,25.642857142857142,33.285714285714285,18.0,0.0
249,ALBANY,36001,"(42.5882713, -73.9740136)",2018,6,02/10/2018,183,156,24,3,3.7,-,-,307117,0.439638914,0.4496388,1.0504384845,0.7977784795999999,0.5890344417,159.0,0.565,0.37333333333333335,1.6,24.214285714285715,32.42857142857143,16.0,3.857142857142857
250,ALBANY,36001,"(42.5882713, -73.9740136)",2018,7,02/17/2018,174,129,41,4,3.7,-,-,307117,0.3597858709,0.4560260571,0.976264665,0.8563953948999999,0.3845029323,102.0,0.565,0.021666666666666667,0.3,32.714285714285715,41.285714285714285,24.142857142857142,1.8571428571428572
251,ALBANY,36001,"(42.5882713, -73.9740136)",2018,8,02/24/2018,159,97,60,2,3.7,-,-,307117,0.1277648689,0.1692623143,0.6259755867,0.6099327667000001,0.40284656539999997,43.0,0.565,0.302,0.78,39.785714285714285,49.285714285714285,30.285714285714285,0.7142857142857143
252,ALBANY,36001,"(42.5882713, -73.9740136)",2018,9,03/03/2018,102,53,48,1,3.7,-,-,307117,0.0651600832,0.054171171399999996,0.3854466113,0.4420032257,0.2323526864,46.0,0.565,0.21800000000000003,2.38,39.642857142857146,47.42857142857143,31.857142857142858,3.142857142857143
253,ALBANY,36001,"(42.5882713, -73.9740136)",2018,10,03/10/2018,43,19,24,0,3.7,-,-,307117,0.020442379,0.026332371400000002,0.5145004822,0.3216009134,0.28126904140000003,35.0,0.585,0.164,2.42,33.07142857142857,37.857142857142854,28.285714285714285,6.571428571428571
254,ALBANY,36001,"(42.5882713, -73.9740136)",2018,11,03/17/2018,46,19,27,0,3.7,-,-,307117,0.0143096653,0.0106052571,0.34192844549999996,0.3718439836,0.40284656539999997,38.0,0.585,0.3,3.0,29.214285714285715,35.57142857142857,22.857142857142858,9.0
255,ALBANY,36001,"(42.5882713, -73.9740136)",2018,12,03/24/2018,35,11,24,0,3.7,-,-,307117,0.0143735478,0.006628285699999999,0.4739835692,0.2059513238,0.4208844713,38.0,0.585,0.0,0.0,32.357142857142854,40.57142857142857,24.142857142857142,4.428571428571429
256,ALBANY,36001,"(42.5882713, -73.9740136)",2018,13,03/31/2018,38,12,26,0,3.7,-,-,307117,0.0143096653,0.0086167714,0.3360331274,0.4033024825,0.2843263136,32.0,0.585,0.052000000000000005,0.0,40.42857142857143,50.0,30.857142857142858,0.0
257,ALBANY,36001,"(42.5882713, -73.9740136)",2018,14,04/07/2018,38,10,28,0,3.7,-,-,307117,0.0080491867,0.005784685699999999,0.2484608579,0.360980617,0.2354099586,16.0,0.594,0.13999999999999999,0.6000000000000001,34.214285714285715,43.0,25.428571428571427,0.2857142857142857
258,ALBANY,36001,"(42.5882713, -73.9740136)",2018,15,04/14/2018,32,11,21,0,3.7,-,-,307117,0.0091351881,0.0059654571,0.3067709125,0.34853300950000005,0.2892179491,25.0,0.594,0.041666666666666664,0.0,38.5,49.0,28.0,0.0
259,ALBANY,36001,"(42.5882713, -73.9740136)",2018,16,04/21/2018,16,5,11,0,3.7,-,-,307117,0.0057494191,0.0038564571000000002,0.2836183908,0.23831510329999997,0.2300087777,20.0,0.594,0.21,0.0,41.642857142857146,51.0,32.285714285714285,0.0
260,ALBANY,36001,"(42.5882713, -73.9740136)",2018,17,04/28/2018,25,11,14,0,3.7,-,-,307117,0.0057494191,0.0025308,0.3360331274,0.2712446831,0.4208844713,11.0,0.594,0.26571428571428574,0.0,50.142857142857146,60.0,40.285714285714285,0.0
261,ALBANY,36001,"(42.5882713, -73.9740136)",2018,18,05/05/2018,20,3,17,0,3.7,-,-,307117,0.0025552974,0.0033744,0.4053835049,0.2159094098,0.2217541428,4.0,0.594,0.088,0.0,62.285714285714285,74.71428571428571,49.857142857142854,0.0
262,ALBANY,36001,"(42.5882713, -73.9740136)",2018,19,05/12/2018,11,0,11,0,3.7,-,-,307117,0.0017887082,0.0018077142999999999,0.24310147780000002,0.27158416329999996,0.4227188347,0.0,0.594,0.019999999999999997,0.0,59.285714285714285,69.28571428571429,49.285714285714285,0.0
263,ALBANY,36001,"(42.5882713, -73.9740136)",2018,20,05/19/2018,4,2,2,0,3.7,-,-,307117,0.0031302393,0.0012051428999999998,0.3357115646,0.1833193102,0.2980840384,0.0,0.594,0.12285714285714286,0.0,63.42857142857143,73.14285714285714,53.714285714285715,0.0
264,ALBANY,36001,"(42.5882713, -73.9740136)",2018,40,10/06/2018,0,0,0,0,3.7,-,-,307117,0.029130390099999997,0.0048808286,0.2566071155,0.470745883,0.3482233023,2.0,,0.242,0.0,57.785714285714285,65.71428571428571,49.857142857142854,0.0
265,ALBANY,36001,"(42.5882713, -73.9740136)",2018,41,10/13/2018,0,0,0,0,3.7,-,-,307117,0.023892030499999998,0.0054231429000000005,0.3125590429,0.4397400244,0.18914323940000002,0.0,,0.21333333333333335,0.0,60.0,67.71428571428571,52.285714285714285,0.0
266,ALBANY,36001,"(42.5882713, -73.9740136)",2018,42,10/20/2018,2,0,2,0,3.7,-,-,307117,0.046314765,0.005784685699999999,0.2063361309,0.2919529755,0.3006317652,1.0,,0.034,0.0,46.07142857142857,55.714285714285715,36.42857142857143,0.0
267,ALBANY,36001,"(42.5882713, -73.9740136)",2018,43,10/27/2018,0,0,0,0,3.7,-,-,307117,0.028236036000000003,0.0122924571,0.289728084,0.3162823902,0.3047081282,3.0,,0.15833333333333335,0.0,42.0,48.142857142857146,35.857142857142854,0.0
268,ALBANY,36001,"(42.5882713, -73.9740136)",2018,44,11/03/2018,1,1,0,0,3.7,-,-,307117,0.0174399046,0.0053026285999999995,0.2783661984,0.5590107361,0.2104422357,5.0,,0.4675,0.0,47.714285714285715,56.285714285714285,39.142857142857146,0.0
269,ALBANY,36001,"(42.5882713, -73.9740136)",2018,45,11/10/2018,3,1,2,0,3.7,-,-,307117,0.018206493799999997,0.0043385143,0.34653751229999996,0.425821336,0.18343633129999998,1.0,,0.17,0.0,40.785714285714285,47.857142857142854,33.714285714285715,0.0
270,ALBANY,36001,"(42.5882713, -73.9740136)",2018,46,11/17/2018,5,3,2,0,3.7,-,-,307117,0.0130320166,0.0037961999999999996,0.3414996951,0.47730916700000003,0.2953324935,5.0,,0.23,0.9142857142857144,33.57142857142857,39.142857142857146,28.0,1.1428571428571428
271,ALBANY,36001,"(42.5882713, -73.9740136)",2018,47,11/24/2018,1,1,0,0,3.7,-,-,307117,0.0062604786,0.0024102857,0.2898352716,0.3643754191,0.24947341059999997,6.0,,0.08857142857142856,0.3714285714285714,28.285714285714285,35.42857142857143,21.142857142857142,1.5714285714285714
272,ALBANY,36001,"(42.5882713, -73.9740136)",2018,48,12/01/2018,5,5,0,0,3.7,-,-,307117,0.0162900208,0.0059654571,0.3046271605,0.41778697119999997,0.5716079903,10.0,,0.25833333333333336,0.28,37.357142857142854,41.42857142857143,33.285714285714285,0.16666666666666666
273,ALBANY,36001,"(42.5882713, -73.9740136)",2018,49,12/08/2018,6,3,2,1,3.7,-,-,307117,0.0114988382,0.0054231429000000005,0.2673258756,0.48545669189999996,0.437189923,15.0,,0.006,0.0,28.928571428571427,37.42857142857143,20.428571428571427,0.0
274,ALBANY,36001,"(42.5882713, -73.9740136)",2018,50,12/15/2018,10,10,0,0,3.7,-,-,307117,0.0143096653,0.0059654571,0.2871555816,0.5576528153,0.20870978140000002,18.0,,0.11000000000000001,0.5199999999999999,30.857142857142858,38.57142857142857,23.142857142857142,0.14285714285714285
275,ALBANY,36001,"(42.5882713, -73.9740136)",2018,51,12/22/2018,15,12,3,0,3.7,-,-,307117,0.0169927276,0.0101232,0.45983480600000004,0.7516091719,0.39428620329999997,33.0,,0.22800000000000004,0.0,35.285714285714285,43.857142857142854,26.714285714285715,0.14285714285714285
276,ALBANY,36001,"(42.5882713, -73.9740136)",2018,52,12/29/2018,18,17,1,0,3.7,-,-,307117,0.0352631038,0.0227772,0.5627349024,1.0184406123,0.4280181065,24.0,,0.026000000000000002,0.13999999999999999,32.857142857142854,39.714285714285715,26.0,0.0
277,ALBANY,36001,"(42.5882713, -73.9740136)",2019,1,01/05/2019,33,32,1,0,-,-,-,-,0.046314765,0.0331414286,0.35264720549999995,1.0297566191,0.3265166698,47.0,,0.135,0.025,34.75,42.833333333333336,26.666666666666668,0.0
278,ALBANY,36001,"(42.5882713, -73.9740136)",2019,2,01/12/2019,24,23,1,0,-,-,-,-,,,,,,46.0,,0.115,0.0,24.857142857142858,30.714285714285715,19.0,0.0
279,ALBANY,36001,"(42.5882713, -73.9740136)",2019,3,01/19/2019,47,47,0,0,-,-,-,-,,,,,,67.0,,0.54,4.8999999999999995,20.642857142857142,30.142857142857142,11.142857142857142,1.8571428571428572
280,ALBANY,36001,"(42.5882713, -73.9740136)",2019,4,01/26/2019,46,44,1,1,-,-,-,-,,,,,,63.0,,0.27199999999999996,0.1,20.571428571428573,30.571428571428573,10.571428571428571,6.714285714285714
281,ALBANY,36001,"(42.5882713, -73.9740136)",2019,5,02/02/2019,67,64,2,1,-,-,-,-,,,,,,92.0,,0.051666666666666666,0.5285714285714286,15.714285714285714,26.857142857142858,4.571428571428571,4.285714285714286
282,ALBANY,36001,"(42.5882713, -73.9740136)",2019,6,02/09/2019,63,63,0,0,-,-,-,-,,,,,,81.0,,0.17200000000000001,0.0,35.714285714285715,43.714285714285715,27.714285714285715,0.4
283,ALBANY,36001,"(42.5882713, -73.9740136)",2019,7,02/16/2019,92,87,1,4,-,-,-,-,,,,,,87.0,,0.192,1.4249999999999998,27.785714285714285,34.857142857142854,20.714285714285715,3.2857142857142856
284,ALBANY,36001,"(42.5882713, -73.9740136)",2019,8,02/23/2019,81,78,2,1,-,-,-,-,,,,,,89.0,,0.09333333333333334,0.5599999999999999,26.928571428571427,34.42857142857143,19.428571428571427,3.142857142857143
285,ALBANY,36001,"(42.5882713, -73.9740136)",2019,9,03/02/2019,87,82,3,2,-,-,-,-,,,,,,109.0,,0.16,2.125,24.642857142857142,31.428571428571427,17.857142857142858,2.857142857142857
286,ALBANY,36001,"(42.5882713, -73.9740136)",2019,10,03/09/2019,89,80,5,4,-,-,-,-,,,,,,168.0,,0.074,0.6599999999999999,22.0,32.0,12.0,3.7142857142857144
287,ALBANY,36001,"(42.5882713, -73.9740136)",2019,11,03/16/2019,109,99,5,5,-,-,-,-,,,,,,119.0,,0.013333333333333334,0.0,40.0,48.285714285714285,31.714285714285715,0.7142857142857143
288,ALBANY,36001,"(42.5882713, -73.9740136)",2019,12,03/23/2019,168,114,18,36,-,-,-,-,,,,,,99.0,,0.08,0.08,37.5,46.714285714285715,28.285714285714285,0.0
289,ALBANY,36001,"(42.5882713, -73.9740136)",2019,13,03/30/2019,119,71,26,22,-,-,-,-,,,,,,53.0,,0.072,0.0,43.07142857142857,54.0,32.142857142857146,0.0
290,ALBANY,36001,"(42.5882713, -73.9740136)",2019,14,04/06/2019,99,67,15,17,-,-,-,-,,,,,,53.0,,0.043333333333333335,0.3,41.214285714285715,53.285714285714285,29.142857142857142,0.14285714285714285
291,ALBANY,36001,"(42.5882713, -73.9740136)",2019,15,04/13/2019,53,42,11,0,-,-,-,-,,,,,,34.0,,0.14999999999999997,0.0,50.0,59.57142857142857,40.42857142857143,0.0
292,ALBANY,36001,"(42.5882713, -73.9740136)",2019,16,04/20/2019,53,27,12,14,-,-,-,-,,,,,,15.0,,0.27285714285714285,0.0,56.0,65.85714285714286,46.142857142857146,0.0
293,ALBANY,36001,"(42.5882713, -73.9740136)",2019,17,04/27/2019,34,15,8,11,-,-,-,-,,,,,,4.0,,0.14714285714285716,0.0,53.42857142857143,62.57142857142857,44.285714285714285,0.0
294,ALBANY,36001,"(42.5882713, -73.9740136)",2019,18,05/04/2019,15,6,6,3,-,-,-,-,,,,,,3.0,,0.09714285714285716,0.0,52.214285714285715,59.57142857142857,44.857142857142854,0.0
295,ALBANY,36001,"(42.5882713, -73.9740136)",2019,19,05/11/2019,4,0,4,0,-,-,-,-,,,,,,2.0,,0.13599999999999998,0.0,56.142857142857146,65.42857142857143,46.857142857142854,0.0
296,ALBANY,36001,"(42.5882713, -73.9740136)",2019,20,05/18/2019,3,1,0,2,-,-,-,-,,,,,,1.0,,0.13999999999999999,0.0,56.285714285714285,66.85714285714286,45.714285714285715,0.0
297,ALBANY,36001,"(42.5882713, -73.9740136)",2019,40,10/05/2019,2,0,2,0,-,-,-,-,,,,,,0.0,,0.17833333333333334,0.0,55.5,65.14285714285714,45.857142857142854,0.0
298,ALBANY,36001,"(42.5882713, -73.9740136)",2019,41,10/12/2019,1,1,0,0,-,-,-,-,,,,,,2.0,,0.21000000000000002,0.0,55.857142857142854,65.85714285714286,45.857142857142854,0.0
299,ALBANY,36001,"(42.5882713, -73.9740136)",2019,42,10/19/2019,0,0,0,0,-,-,-,-,,,,,,2.0,,0.46714285714285714,0.0,48.92857142857143,59.0,38.857142857142854,0.0
300,ALBANY,36001,"(42.5882713, -73.9740136)",2019,43,10/26/2019,2,0,0,2,-,-,-,-,,,,,,,,0.3325,0.0,51.357142857142854,60.142857142857146,42.57142857142857,0.0
301,ALBANY,36001,"(42.5882713, -73.9740136)",2019,44,11/02/2019,2,1,1,0,-,-,-,-,,,,,,,,0.21400000000000002,0.0,54.07142857142857,62.142857142857146,46.0,0.0
0,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,40,10/10/2009,1,1,0,0,8.7,-,-,-,0.256956,0.155142,0.170924,0.17028,0.15225,26.0,,0.23714285714285716,0.0,48.714285714285715,56.857142857142854,40.57142857142857,0.0
1,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,41,10/17/2009,1,1,0,0,8.7,-,-,-,0.314824,0.154284,0.24159450000000002,0.07866000000000001,0.0,82.0,,0.02,0.0,46.75,55.5,38.0,0.0
2,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,42,10/24/2009,26,26,0,0,8.7,-,-,-,0.71208,0.6318,0.49305,0.33282,0.149292,38.0,,0.19,0.7857142857142857,36.714285714285715,44.0,29.428571428571427,1.2
3,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,43,10/31/2009,82,82,0,0,8.7,-,-,-,0.92,0.6708,0.172827,0.11150999999999998,0.129195,59.0,,0.08714285714285715,0.0,47.42857142857143,58.857142857142854,36.0,0.0
4,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,44,11/07/2009,38,38,0,0,8.7,-,-,-,0.387504,0.21761999999999998,0.42990500000000004,0.10017000000000001,0.4263,7.0,,0.13833333333333334,0.0,49.142857142857146,58.0,40.285714285714285,0.0
5,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,45,11/14/2009,59,59,0,0,8.7,-,-,-,0.387872,0.17893199999999998,0.19981500000000002,0.3168,0.18043800000000002,4.0,,0.012857142857142857,0.0,37.142857142857146,49.857142857142854,24.428571428571427,0.0
6,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,46,11/21/2009,7,7,0,0,8.7,-,-,-,0.115,0.22308000000000003,0.276108,0.29574,0.0,2.0,,0.0,0.0,42.785714285714285,57.285714285714285,28.285714285714285,0.0
7,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,47,11/28/2009,4,4,0,0,8.7,-,-,-,0.05244,0.045864,0.10207000000000001,0.22419,0.20827800000000002,1.0,,0.042857142857142864,0.0,42.07142857142857,51.42857142857143,32.714285714285715,0.0
8,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,48,12/05/2009,2,2,0,0,8.7,-,-,-,0.027048000000000003,0.01794,0.16322550000000002,0.28458,0.225939,1.0,,0.042857142857142864,0.0,38.07142857142857,45.57142857142857,30.571428571428573,0.0
9,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,49,12/12/2009,1,1,0,0,8.7,-,-,-,0.019872,0.01326,0.12040799999999999,0.08316,0.1827,0.0,,0.15666666666666668,0.16666666666666666,33.42857142857143,42.857142857142854,24.0,0.3333333333333333
10,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,50,12/19/2009,1,1,0,0,8.7,-,-,-,0.028151999999999996,0.0,0.1903,0.099,0.11571,0.0,,0.14750000000000002,1.2666666666666666,25.785714285714285,33.857142857142854,17.714285714285715,1.0
11,ALLEGANY,36003,"(42.2478938, -78.0261758)",2009,51,12/26/2009,0,0,0,0,8.7,-,-,-,0.009936,0.01248,0.175422,0.27899999999999997,0.26004299999999997,0.0,,0.068,0.5,24.285714285714285,30.857142857142858,17.714285714285715,1.7142857142857142
12,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,1,01/09/2010,0,0,0,0,9.2,-,-,48962,0.010764,0.01521,0.42627200000000004,0.09936,0.0,0.0,,0.09714285714285713,1.1714285714285713,15.428571428571429,20.285714285714285,10.571428571428571,3.142857142857143
13,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,2,01/16/2010,0,0,0,0,9.2,-,-,48962,0.01012,0.013104,0.274378,0.13365,0.10962000000000001,0.0,,0.002857142857142857,0.028571428571428574,24.357142857142858,32.857142857142854,15.857142857142858,3.857142857142857
14,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,3,01/23/2010,0,0,0,0,9.2,-,-,48962,0.005796,0.0,0.176979,0.21978000000000003,0.17156400000000002,0.0,,0.296,0.26,28.214285714285715,37.0,19.428571428571427,0.0
15,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,4,01/30/2010,0,0,0,0,9.2,-,-,48962,0.0038640000000000002,0.003822,0.21798,0.17856,0.25665,0.0,,0.384,0.1,22.357142857142858,31.714285714285715,13.0,0.2
16,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,5,02/06/2010,0,0,0,0,9.2,-,-,48962,0.004416,0.004914,0.14791500000000002,0.10800000000000001,0.331731,0.0,,0.012857142857142857,0.2857142857142857,19.071428571428573,28.857142857142858,9.285714285714286,1.5
17,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,6,02/13/2010,0,0,0,0,9.2,-,-,48962,0.0027600000000000003,0.00234,0.35291999999999996,0.13338,0.25056,0.0,,0.085,0.9166666666666666,20.142857142857142,27.142857142857142,13.142857142857142,3.6
18,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,7,02/20/2010,0,0,0,0,9.2,-,-,48962,0.0038640000000000002,0.004914,0.24911999999999998,0.13985999999999998,0.21315,0.0,,0.022857142857142857,0.4857142857142857,25.714285714285715,31.428571428571427,20.0,2.5714285714285716
19,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,8,02/27/2010,0,0,0,0,9.2,-,-,48962,0.00322,0.00702,0.130442,0.22275,0.17226,0.0,,0.16285714285714284,1.4000000000000001,27.142857142857142,34.714285714285715,19.571428571428573,3.6
20,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,9,03/06/2010,0,0,0,0,9.2,-,-,48962,0.0018399999999999998,0.0014039999999999999,0.220056,0.05985,0.10701,0.0,,0.015714285714285715,0.17142857142857143,27.0,36.285714285714285,17.714285714285715,3.857142857142857
21,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,10,03/13/2010,0,0,0,0,9.2,-,-,48962,0.001104,0.00234,0.1557,0.1476,0.136416,0.0,,0.14714285714285716,0.0,37.857142857142854,51.714285714285715,24.0,0.0
22,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,11,03/20/2010,0,0,0,0,9.2,-,-,48962,0.002576,0.002184,0.23078200000000001,0.1008,0.24499200000000002,0.0,,0.015714285714285715,0.0,37.214285714285715,54.42857142857143,20.0,0.0
23,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,12,03/27/2010,0,0,0,0,9.2,-,-,48962,0.001472,0.0,0.1530185,0.17955,0.195054,0.0,,0.17142857142857146,0.0,28.642857142857142,46.285714285714285,11.0,0.0
24,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,13,04/03/2010,0,0,0,0,9.2,-,-,48962,0.0,0.0,0.10717349999999999,0.1701,0.26813400000000004,0.0,,0.015714285714285715,0.0,39.57142857142857,61.714285714285715,17.428571428571427,0.0
25,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,14,04/10/2010,0,0,0,0,9.2,-,-,48962,0.000552,0.0027300000000000002,0.14211949999999998,0.14390999999999998,0.585684,0.0,,0.07833333333333332,0.014285714285714287,49.92857142857143,64.0,35.857142857142854,0.0
26,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,15,04/17/2010,0,0,0,0,9.2,-,-,48962,0.000552,0.0,0.275589,0.18522,0.0,0.0,,0.0,0.0,45.714285714285715,60.57142857142857,30.857142857142858,0.0
27,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,16,04/24/2010,0,0,0,0,9.2,-,-,48962,0.000552,0.0,0.2092435,0.08127000000000001,0.14355,0.0,,0.13999999999999999,0.0,43.92857142857143,60.142857142857146,27.714285714285715,0.0
28,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,17,05/01/2010,0,0,0,0,9.2,-,-,48962,0.000552,0.0,0.2839795,0.11934000000000002,0.184092,0.0,,0.10142857142857144,0.0,48.0,60.57142857142857,35.42857142857143,0.0
29,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,18,05/08/2010,0,0,0,0,9.2,-,-,48962,0.000368,0.0,0.28233600000000003,0.15129,0.178002,0.0,,0.2785714285714285,0.0,55.0,70.57142857142857,39.42857142857143,0.0
30,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,19,05/15/2010,0,0,0,0,9.2,-,-,48962,0.000552,0.001638,0.11417999999999999,0.09216,0.0,0.0,,0.18857142857142858,0.0,45.857142857142854,57.142857142857146,34.57142857142857,0.0
31,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,20,05/22/2010,0,0,0,0,9.2,-,-,48962,0.000368,0.001092,0.182342,0.06138,0.0,0.0,,0.08571428571428573,0.0,56.92857142857143,69.85714285714286,44.0,0.0
32,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,40,10/09/2010,0,0,0,0,9.2,-,-,48962,0.012144,0.0028079999999999997,0.17421099999999998,0.07353,0.12528,0.0,,0.3242857142857143,0.0,47.57142857142857,56.285714285714285,38.857142857142854,0.0
33,ALLEGANY,36003,"(42.2478938, -78.0261758)",2010,41,10/16/2010,0,0,0,0,9.2,-,-,48962,0.009936,0.0014039999999999999,0.30101999999999995,0.29186999999999996,0.129456,0.0,,0.06714285714285714,0.0,47.214285714285715,61.0,33.42857142857143,0.0
